거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
70000,1995,2018,구미동,무지개(2단지)(엘지),1,11~20,134.94,202,41135,20
99300,1995,2018,구미동,까치마을(3단지)(신원),1,11~20,167.4,66,41135,20
34400,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,11~20,59.98,212,41135,19
32800,1996,2018,구미동,하얀마을(5단지)(주공),1,11~20,38.07,110,41135,6
44000,1995,2018,구미동,무지개(5단지)(청구),1,11~20,58.49,221,41135,16
75000,1996,2018,구미동,무지개(10단지)(건영),1,11~20,134.82,222,41135,18
42500,1995,2018,구미동,무지개(5단지)(청구),1,11~20,58.49,221,41135,5
32800,1995,2018,구미동,하얀마을(5단지)(주공),1,11~20,35.28,110,41135,8
44000,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,49.36,88,41135,2
29900,1995,2018,구미동,하얀마을(5단지)(주공),1,11~20,35.28,110,41135,10
95000,1995,2018,구미동,까치마을(4단지)(선경),1,11~20,134.83,63,41135,4
65000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,25
60500,1996,2018,구미동,무지개(3단지)(건영),1,11~20,84.97,201,41135,10
38500,1995,2018,구미동,무지개(1단지)(대림),1,11~20,60.72,211,41135,5
61000,1995,2018,구미동,까치마을(4단지)(선경),1,11~20,70.66,63,41135,1
50000,1996,2018,구미동,까치마을(2단지)(주공),1,11~20,59.98,88,41135,25
32200,1995,2018,구미동,무지개(11단지)(금강센테리움),1,11~20,49.77,213,41135,3
50000,1995,2018,구미동,무지개(11단지)(금강센테리움),1,11~20,84.99,213,41135,10
39000,1995,2018,구미동,무지개(4단지)(주공),1,11~20,58.14,220,41135,9
68000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,70.66,77,41135,24
40000,1995,2018,구미동,무지개(5단지)(청구),1,11~20,58.49,221,41135,1
42000,1995,2018,구미동,무지개(5단지)(청구),1,11~20,58.49,221,41135,6
77000,1995,2018,구미동,까치마을(4단지)(롯데),1,11~20,84.79,63,41135,22
59000,1995,2018,구미동,무지개(9단지)(동아),1,11~20,101.97,240,41135,4
56000,1995,2018,구미동,무지개(2단지)(엘지),1,11~20,84.822,202,41135,9
37700,1995,2018,구미동,무지개(2단지)(엘지),1,11~20,49.83,202,41135,13
81000,1995,2018,구미동,까치마을(3단지)(신원),1,11~20,130.83,66,41135,8
46000,1995,2018,구미동,무지개(4단지)(주공),1,11~20,58.14,220,41135,6
36700,1996,2018,구미동,무지개(3단지)(신한),1,11~20,53.46,201,41135,4
45000,1995,2018,구미동,까치마을(2단지)(주공),1,11~20,49.36,88,41135,3
46000,1995,2018,구미동,까치마을(4단지)(선경),1,11~20,51.32,63,41135,4
36000,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,11~20,58.14,212,41135,13
57500,1995,2018,구미동,무지개(2단지)(엘지),1,11~20,84.822,202,41135,19
83000,1995,2018,구미동,까치마을(4단지)(선경),1,11~20,101.76,63,41135,5
34000,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,11~20,58.14,212,41135,2
29200,1995,2018,구미동,하얀마을(5단지)(주공),1,11~20,35.28,110,41135,3
82000,1995,2018,구미동,까치마을(4단지)(선경),1,11~20,84.79,63,41135,14
47200,1995,2018,구미동,무지개(1단지)(대림),1,11~20,84.97,211,41135,2
46700,1995,2018,구미동,무지개(4단지)(주공),1,11~20,59.98,220,41135,9
50750,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,11~20,51.32,77,41135,8
33000,1996,2018,구미동,하얀마을(5단지)(주공),1,11~20,39.01,110,41135,4
55000,1995,2018,구미동,무지개(1단지)(대림),1,11~20,84.97,211,41135,16
87000,1995,2018,구미동,까치마을(3단지)(신원),1,11~20,130.83,66,41135,15
55000,1995,2018,구미동,무지개(6단지)(건영),1,11~20,101.82,225,41135,1
100000,1995,2018,구미동,까치마을(3단지)(신원),1,21~31,162.87,66,41135,19
69000,1995,2018,구미동,무지개(7단지)(라이프),1,21~31,132.36,242,41135,7
79250,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,21~31,84.79,77,41135,8
60000,1996,2018,구미동,무지개(10단지)(건영),1,21~31,101.82,222,41135,2
64000,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,21~31,70.66,77,41135,2
59000,1996,2018,구미동,무지개(3단지)(건영),1,21~31,84.97,201,41135,2
65000,1996,2018,구미동,무지개(1단지)(대림),1,21~31,127.17,211,41135,11
41500,1995,2018,구미동,무지개(5단지)(청구),1,21~31,58.49,221,41135,14
34000,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,59.98,212,41135,6
33000,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.67,212,41135,7
45000,1995,2018,구미동,무지개(1단지)(대림),1,21~31,84.97,211,41135,6
33200,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.67,212,41135,18
97000,1995,2018,구미동,까치마을(4단지)(선경),1,21~31,134.83,63,41135,19
68000,1995,2018,구미동,까치마을(4단지)(선경),1,21~31,70.66,63,41135,3
40000,1995,2018,구미동,무지개(5단지)(청구),1,21~31,58.49,221,41135,2
44500,1995,2018,구미동,무지개(5단지)(청구),1,21~31,58.49,221,41135,6
36300,1996,2018,구미동,무지개(3단지)(신한),1,21~31,53.46,201,41135,5
36500,1996,2018,구미동,무지개(3단지)(신한),1,21~31,53.46,201,41135,14
66900,1995,2018,구미동,까치마을(1단지)(대우롯데선경),1,21~31,70.66,77,41135,25
60000,1995,2018,구미동,무지개(5단지)(청구),1,21~31,85.0,221,41135,9
50000,1995,2018,구미동,무지개(1단지)(대림),1,21~31,84.97,211,41135,11
69000,1995,2018,구미동,무지개(2단지)(엘지),1,21~31,101.85,202,41135,16
64500,1995,2018,구미동,무지개(9단지)(동아),1,21~31,134.16,240,41135,2
33000,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.67,212,41135,18
73500,1995,2018,구미동,무지개(2단지)(엘지),1,21~31,134.94,202,41135,11
56000,1995,2018,구미동,무지개(11단지)(금강센테리움),1,21~31,84.99,213,41135,9
47000,1995,2018,구미동,까치마을(4단지)(롯데),1,21~31,51.32,63,41135,2
51500,1995,2018,구미동,무지개(1단지)(대림),1,21~31,84.97,211,41135,14
34000,1995,2018,구미동,무지개(1단지)(대림),1,21~31,47.52,211,41135,9
36200,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,58.14,212,41135,8
32800,1995,2018,구미동,무지개(1단지)(대림),1,21~31,47.52,211,41135,5
65000,1996,2018,구미동,무지개(3단지)(건영),1,21~31,84.97,201,41135,17
50500,1995,2018,구미동,무지개(1단지)(대림),1,21~31,84.97,211,41135,6
110000,1995,2018,구미동,까치마을(3단지)(신원),1,21~31,130.83,66,41135,7
36000,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,59.98,212,41135,19
30800,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.36,212,41135,10
59000,1995,2018,구미동,무지개(8단지)(제일),1,21~31,101.91,243,41135,1
38300,1995,2018,구미동,무지개(1단지)(대림),1,21~31,60.72,211,41135,2
32400,1996,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.67,212,41135,15
32000,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.36,212,41135,10
28500,1995,2018,구미동,하얀마을(5단지)(주공),1,21~31,35.28,110,41135,10
50000,1995,2018,구미동,무지개(1단지)(대림),1,21~31,84.97,211,41135,8
64800,1996,2018,구미동,무지개(3단지)(건영),1,21~31,84.97,201,41135,13
60000,1995,2018,구미동,무지개(5단지)(청구),1,21~31,85.0,221,41135,5
48000,1995,2018,구미동,까치마을(4단지)(선경),1,21~31,51.32,63,41135,2
63000,1995,2018,구미동,무지개(5단지)(청구),1,21~31,85.0,221,41135,14
56600,1995,2018,구미동,무지개(5단지)(청구),1,21~31,85.0,221,41135,4
50000,1996,2018,구미동,까치마을(2단지)(주공),1,21~31,59.98,88,41135,8
33000,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.36,212,41135,5
32000,1995,2018,구미동,무지개(12단지)(주공뜨란체),1,21~31,49.36,212,41135,9
85000,2008,2018,운중동,산운마을9단지(대방노블랜드)임대,1,1~10,84.99,958,41135,18
85500,2009,2018,운중동,산운마을5단지(한성필하우스),1,1~10,84.6283,989,41135,3
83000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.92,918,41135,6
82900,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.72,918,41135,24
83000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.82,918,41135,19
83000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.92,918,41135,9
88800,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,115.53,916,41135,3
86000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,101.25,916,41135,6
90000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,115.44,916,41135,3
81000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.92,918,41135,28
89500,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,115.53,916,41135,7
87000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,101.25,916,41135,12
94000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,1~10,115.44,916,41135,6
79700,2010,2018,운중동,산운마을13단지(태영)일부임대,1,1~10,84.92,918,41135,11
87000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,11~20,101.25,916,41135,6
82500,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.62,918,41135,24
84500,2009,2018,운중동,산운마을5단지(한성필하우스),1,11~20,84.8205,989,41135,9
76000,2009,2018,운중동,산운마을10단지(대광로제비앙),1,11~20,59.941,949,41135,5
86000,2009,2018,운중동,산운마을5단지(한성필하우스),1,11~20,84.6283,989,41135,7
83000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.72,918,41135,19
117000,2009,2018,운중동,산운마을6단지(주공휴먼시아),1,11~20,118.64,988,41135,6
105000,2009,2018,운중동,산운마을6단지(주공휴먼시아),1,11~20,118.64,988,41135,2
85000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.72,918,41135,29
80000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.92,918,41135,31
95000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,11~20,122.63,916,41135,2
88000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.92,918,41135,33
85000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.62,918,41135,35
85000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,11~20,84.92,918,41135,27
72900,2009,2018,운중동,산운마을4단지(건영캐스빌),1,11~20,84.8501,899,41135,25
76000,2009,2018,운중동,산운마을10단지(대광로제비앙),1,11~20,59.941,949,41135,2
98000,2009,2018,운중동,산운마을6단지(주공휴먼시아),1,21~31,101.12,988,41135,6
100000,2009,2018,운중동,산운마을14단지(경남아너스빌),1,21~31,115.44,916,41135,5
80000,2010,2018,운중동,산운마을13단지(태영)일부임대,1,21~31,84.82,918,41135,7
92800,2009,2018,운중동,산운마을10단지(대광로제비앙),1,21~31,83.504,949,41135,10
